customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,Cuentas_Diarias,customer_gender_male,internet_InternetService_fiber optic,internet_InternetService_no,account_Contract_one year,account_Contract_two year,account_PaymentMethod_credit card (automatic),account_PaymentMethod_electronic check,account_PaymentMethod_mailed check
9661-JALZV,False,0,0,0,58,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.7,1519.0,0.8233333333333334,False,False,True,False,True,True,False,False
9661-MHUMO,True,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.25,49.25,1.6416666666666666,True,False,False,False,False,True,False,False
9667-EQRXU,True,1,0,0,30,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,40.3,1172.95,1.3433333333333333,False,False,False,False,False,False,True,False
9667-TKTVZ,False,0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,54.35,117.05,1.8116666666666668,False,False,False,False,False,False,False,True
9668-PUGNU,False,0,1,0,71,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.5,1816.2,0.8166666666666667,True,False,True,False,True,False,True,False
9670-BPNXF,False,0,0,0,45,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,62.55,2796.45,2.085,False,False,False,True,False,True,False,False
9674-EHPPG,False,0,1,0,46,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.4,1842.7,1.3466666666666667,True,False,False,False,True,True,False,False
9675-ICXCT,False,0,1,1,72,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,80.8,5728.55,2.6933333333333334,True,False,False,False,True,False,True,False
9677-AVKED,False,0,0,1,53,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,84.6,4449.75,2.82,False,False,False,True,False,False,True,False
9680-NIAUV,False,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,109.7,8129.3,3.6566666666666667,False,True,False,False,True,True,False,False
9681-KYGYB,False,1,1,0,49,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,88.2,4159.45,2.94,True,True,False,False,False,False,True,False
9681-OXGVC,True,0,0,0,5,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.5,514.0,3.35,False,True,False,False,False,False,True,False
9683-PSOSX,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.55,19.55,0.6516666666666667,False,False,True,False,False,False,False,True
9685-WKZGT,True,1,0,0,14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.95,1036.75,2.4983333333333335,True,True,False,False,False,False,True,False
9688-YGXVR,False,0,0,0,44,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,88.15,3973.2,2.9383333333333335,False,True,False,False,False,True,False,False
9689-PTNPG,True,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.25,144.55,2.675,True,True,False,False,False,False,True,False
9691-HKOVS,False,0,1,0,55,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,90.15,4916.95,3.0050000000000003,False,False,False,True,False,False,True,False
9692-TUSXH,True,0,0,0,18,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,96.05,1740.7,3.2016666666666667,False,True,False,False,False,False,True,False
9693-XMUOB,False,1,1,0,59,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,50.25,2997.45,1.675,True,False,False,False,False,False,True,False
9695-IDRZR,False,0,0,1,34,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,116.15,3946.9,3.871666666666667,False,True,False,False,True,True,False,False
9696-RMYBA,False,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.1,398.55,2.67,True,True,False,False,False,False,False,True
9699-UBQFS,False,1,1,0,43,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,94.5,4156.8,3.15,False,True,False,False,False,False,True,False
9700-ISPUP,False,0,1,1,10,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,65.5,616.9,2.183333333333333,False,False,False,False,False,False,True,False
9700-ZCLOT,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,32.7,0.6666666666666666,True,False,True,False,False,False,False,True
9701-CDXHR,False,0,1,0,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.15,3649.6,2.305,False,True,False,False,False,False,False,True
9702-AIUJO,False,0,1,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.8,2230.85,1.4933333333333332,True,False,False,True,False,False,False,False
9705-IOVQQ,False,1,1,1,61,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,99.0,5969.3,3.3,True,True,False,True,False,False,True,False
9705-ZJBCG,False,0,1,1,13,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,54.15,701.05,1.805,False,False,False,True,False,False,False,False
9708-HPXWZ,False,1,0,0,5,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,45.4,214.75,1.5133333333333332,True,False,False,False,False,True,False,False
9708-KFDBY,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,20.55,0.685,True,False,True,False,False,True,False,False
9708-TKNTZ,True,0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,94.45,0.6566666666666666,False,False,True,True,False,False,False,True
9710-NJERN,False,0,0,0,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,826.0,0.6716666666666666,False,False,True,False,True,False,False,True
9710-ZUSHQ,True,1,0,0,37,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,106.75,4056.75,3.558333333333333,False,True,False,False,False,False,False,False
9711-FJTBX,False,0,1,1,56,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,85.85,4793.8,2.8616666666666664,True,True,False,True,False,False,False,True
9714-EDSUC,False,0,0,0,4,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,94.9,360.55,3.1633333333333336,True,True,False,False,False,False,False,True
9715-SBVSU,False,0,1,1,14,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,61.4,815.55,2.0466666666666664,True,False,False,False,True,False,False,False
9715-WZCLW,False,0,1,1,71,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,97.2,6910.3,3.24,True,True,False,False,True,False,True,False
9717-IOAAF,False,0,0,1,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.85,788.55,0.8616666666666667,True,False,True,False,True,True,False,False
9717-QEBGU,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,144.0,2.3433333333333333,True,True,False,False,False,False,True,False
9717-WXVSB,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.9,18.9,0.63,True,False,True,False,False,False,False,True
9720-JJJOR,False,0,1,1,41,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,60.3,2511.3,2.01,True,False,False,True,False,False,False,False
9722-UJOJR,True,0,1,1,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.75,1974.8,2.3583333333333334,True,True,False,False,False,False,True,False
9722-ZVQUQ,True,0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.9,1152.8,2.6966666666666668,False,True,False,False,False,False,False,False
9724-BFUOP,True,0,0,0,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.6,548.9,2.4866666666666664,False,True,False,False,False,True,False,False
9725-SCPZG,True,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.85,90.85,3.0283333333333333,True,True,False,False,False,False,True,False
9728-FTTVZ,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.2,69.2,2.3066666666666666,False,True,False,False,False,False,True,False
9730-DRTMJ,False,0,1,0,32,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,72.8,2333.05,2.4266666666666667,True,False,False,True,False,True,False,False
9732-EQMWY,False,0,1,0,49,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,99.4,5025.0,3.3133333333333335,False,True,False,False,False,False,True,False
9732-KPKBW,True,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,53.95,53.95,1.7983333333333333,True,False,False,False,False,False,True,False
9732-OUYRN,False,0,1,0,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,918.7,0.6333333333333333,False,False,True,True,False,True,False,False
9734-UYXQI,True,0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49.4,106.55,1.6466666666666667,False,False,False,False,False,False,True,False
9734-YWGEX,True,0,0,0,9,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,98.3,923.5,3.2766666666666664,False,True,False,False,False,True,False,False
9738-QLWTP,False,0,0,0,39,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,81.9,3219.75,2.73,True,True,False,True,False,False,True,False
9739-JLPQJ,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,117.5,8670.1,3.9166666666666665,False,True,False,False,True,True,False,False
9741-YLNTD,False,0,0,0,6,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,87.95,522.35,2.9316666666666666,True,True,False,False,False,False,False,False
9742-XOKTS,False,0,1,1,67,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,89.55,6038.55,2.985,True,True,False,True,False,False,True,False
9743-DQKQW,False,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.1,79.8,0.8366666666666667,True,False,False,False,False,False,True,False
9746-MDMBK,False,0,1,1,47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,113.45,5317.8,3.7816666666666667,True,True,False,True,False,False,False,False
9746-UGFAC,False,0,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.85,450.65,0.6950000000000001,False,False,True,True,False,False,False,False
9746-YKGXB,False,0,1,1,52,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,44.25,2276.1,1.475,True,False,False,True,False,False,False,False
9747-DDZOS,True,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,73.5,73.5,2.45,False,True,False,False,False,False,False,False
9750-BOOHV,False,0,0,0,32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30.15,927.65,1.005,False,False,False,True,False,False,False,True
9752-ZNQUT,False,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,48.6,48.6,1.62,False,False,False,False,False,False,True,False
9753-OYLBX,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,20.5,0.6833333333333333,False,False,True,False,False,False,False,True
9754-CLVZW,False,0,1,1,26,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,38.85,1025.15,1.2950000000000002,False,False,False,False,False,True,False,False
9755-JHNMN,False,0,0,0,49,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,67.4,3306.85,2.246666666666667,False,False,False,False,True,False,False,False
9758-MFWGD,False,1,1,1,48,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,29.9,1388.75,0.9966666666666666,False,False,False,True,False,False,False,False
9761-XUJWD,False,0,0,0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,65.6,339.9,2.1866666666666665,True,False,False,False,False,False,False,False
9762-YAQAA,False,0,0,0,39,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,81.4,3213.75,2.7133333333333334,True,True,False,True,False,True,False,False
9763-GRSKD,False,0,1,1,13,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.95,587.45,1.665,True,False,False,False,False,False,False,True
9763-PDTKK,True,0,0,0,4,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,94.4,387.2,3.146666666666667,False,True,False,False,False,False,False,False
9764-REAFF,False,0,1,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.4,1057.85,0.6133333333333333,False,False,True,False,True,False,False,False
9766-HGEDE,False,0,1,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,307.0,0.645,False,False,True,True,False,False,False,True
9767-FFLEM,False,0,0,0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.5,2625.25,2.316666666666667,True,True,False,False,False,True,False,False
9769-TSBZE,False,0,0,1,70,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,66.0,4891.5,2.2,False,False,False,False,True,False,True,False
9770-KXGQU,False,0,0,0,53,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,98.6,5311.85,3.2866666666666666,False,True,False,True,False,False,False,True
9770-LXDBK,False,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,63.15,0.6799999999999999,False,False,True,False,False,False,False,True
9773-PEQBZ,False,0,0,0,10,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,79.85,797.25,2.6616666666666666,True,True,False,False,False,False,True,False
9774-NRNAU,False,1,1,0,27,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,84.8,2309.55,2.8266666666666667,True,False,False,False,False,False,False,False
9776-CLUJA,True,1,1,0,51,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77.5,3807.35,2.5833333333333335,False,True,False,False,False,False,True,False
9776-OJUZI,False,1,0,0,65,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,95.45,6223.3,3.1816666666666666,False,True,False,False,False,False,False,False
9777-IQHWP,False,0,1,1,64,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,93.4,5822.3,3.1133333333333337,True,True,False,False,True,False,False,False
9777-WJJPR,False,0,1,0,31,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,88.65,2683.2,2.955,True,True,False,False,False,True,False,False
9778-OGKQZ,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,92.0,6782.15,3.066666666666667,True,False,False,False,True,True,False,False
9779-DPNEJ,False,0,1,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.15,1790.65,2.671666666666667,False,True,False,False,False,False,True,False
9780-FKVVF,False,0,0,0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,59.15,336.7,1.9716666666666667,True,False,False,False,False,False,False,False
9782-LGXMC,False,0,1,1,49,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,61.75,3024.15,2.058333333333333,False,False,False,False,False,False,False,False
9786-IJYDL,False,0,0,0,35,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,113.2,3914.05,3.7733333333333334,False,True,False,False,True,False,False,True
9786-YWNHU,False,0,1,1,63,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,63.55,4014.2,2.118333333333333,False,False,False,False,True,False,False,True
9787-XVQIU,True,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.3,75.3,2.51,True,True,False,False,False,False,True,False
9788-HNGUT,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,116.95,8594.4,3.8983333333333334,True,True,False,False,True,True,False,False
9788-YTFGE,False,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.95,147.5,0.6649999999999999,True,False,True,False,False,False,False,True
9793-WECQC,False,0,0,0,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,95.3,2192.9,3.1766666666666667,True,True,False,False,False,False,False,True
9795-NREXC,False,0,1,0,64,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,85.0,5484.4,2.8333333333333335,False,False,False,False,True,True,False,False
9795-SHUHB,False,0,1,1,66,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,58.2,3810.8,1.9400000000000002,False,False,False,False,True,True,False,False
9795-VOWON,False,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.35,150.85,0.8116666666666668,True,False,False,True,False,True,False,False
9796-BPKIW,False,1,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.95,562.7,2.3316666666666666,True,True,False,False,False,True,False,False
9796-MVYXX,False,1,0,0,14,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,39.7,692.35,1.3233333333333335,False,False,False,False,True,False,False,True
9798-DRYDS,False,0,1,1,17,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,61.95,1070.7,2.065,False,False,False,True,False,False,False,True
9798-OPFEM,False,0,0,0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.1,937.1,0.7033333333333334,False,False,True,False,True,False,True,False
9799-CAYJJ,False,1,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.3,153.8,2.31,False,True,False,False,False,False,True,False
9800-ONTFE,False,0,1,1,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.8,1615.1,2.5266666666666664,False,True,False,False,False,False,False,False
9800-OUIGR,False,0,1,1,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1374.2,0.6666666666666666,True,False,True,False,True,True,False,False
9801-GDWGV,True,0,0,0,39,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.45,3994.45,3.4483333333333333,False,True,False,False,False,False,True,False
9801-NOSHQ,False,0,0,1,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,465.45,0.66,True,False,True,True,False,False,False,True
9802-CAQUT,False,0,1,1,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,109.55,7887.25,3.6516666666666664,False,True,False,False,True,True,False,False
9803-FTJCG,False,0,1,1,71,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,66.85,4748.7,2.228333333333333,True,False,False,True,False,True,False,False
9804-ICWBG,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.9,69.9,2.33,True,True,False,False,False,False,True,False
9805-FILKB,False,0,1,1,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.2,845.6,0.6733333333333333,True,False,True,True,False,False,False,False
9809-IMGCQ,True,1,0,0,22,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.7,2082.95,3.2233333333333336,True,True,False,False,False,False,True,False
9812-GHVRI,False,0,0,0,40,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,83.85,3532.25,2.795,False,True,False,False,False,False,False,False
9814-AOUDH,False,0,0,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.5,1050.5,0.65,True,False,True,False,True,True,False,False
9817-APLHW,False,0,0,0,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,316.2,0.8333333333333334,True,False,True,False,False,False,True,False
9818-XQCUV,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,45.3,0.6783333333333333,False,False,True,False,False,False,False,True
9819-FBNSV,False,1,1,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.25,2575.45,2.408333333333333,True,True,False,False,False,False,False,False
9820-RMCQV,True,0,0,0,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,48.55,501.0,1.6183333333333332,False,False,False,False,False,True,False,False
9821-BESNZ,False,0,0,0,66,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,104.25,6860.6,3.475,True,True,False,True,False,False,True,False
9821-POOTN,True,0,1,0,35,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.2,2576.2,2.506666666666667,True,True,False,False,False,False,True,False
9822-BIIGN,False,0,1,1,53,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,71.85,3827.9,2.395,True,False,False,False,False,False,True,False
9822-OAOVB,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,55.45,55.45,1.8483333333333334,False,False,False,False,False,False,True,False
9822-WMWVG,False,0,0,0,41,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,106.5,4282.4,3.55,False,True,False,False,False,False,True,False
9823-EALYC,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,80.85,5727.45,2.695,True,False,False,False,True,False,False,False
9824-BEMCV,True,0,1,1,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.0,1149.65,2.3,True,True,False,False,False,False,True,False
9824-QCJPK,False,0,1,0,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,666.75,0.6666666666666666,True,False,True,True,False,False,False,True
9825-GXXPV,True,0,1,1,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.5,1147.85,0.65,True,False,True,False,True,False,False,True
9825-YCXWZ,False,1,0,0,41,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,101.1,4016.2,3.3699999999999997,False,True,False,True,False,False,False,False
9828-AOQLM,True,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.7,45.7,1.5233333333333334,False,False,False,False,False,False,True,False
9828-QHFBK,False,0,0,0,24,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,51.15,1275.7,1.7049999999999998,True,False,False,False,False,False,True,False
9830-ECLEN,False,0,1,1,58,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,50.0,2919.85,1.6666666666666667,True,False,False,True,False,False,False,True
9831-BPFRI,True,0,1,1,39,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,89.55,3474.45,2.985,False,True,False,True,False,False,True,False
9833-TGFHX,False,0,1,1,42,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,97.1,4016.75,3.2366666666666664,True,True,False,True,False,False,True,False
9835-ZIITK,True,1,1,0,66,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.85,7491.75,3.695,True,True,False,True,False,False,True,False
9837-BMCLM,True,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,78.5,242.05,2.6166666666666667,True,True,False,False,False,False,True,False
9837-FWLCH,False,0,1,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.2,239.0,0.64,True,False,True,False,False,False,True,False
9838-BFCQT,False,0,1,1,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.1,1851.45,0.87,True,False,True,False,True,False,False,True
9839-ETQOE,False,0,0,1,43,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,40.45,1912.85,1.3483333333333334,True,False,False,False,False,False,True,False
9839-SEMQN,True,0,1,1,5,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,64.4,316.9,2.146666666666667,True,False,False,False,False,True,False,False
9840-DVNDC,True,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.5,463.05,2.683333333333333,True,True,False,False,False,True,False,False
9840-EFJQB,False,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74.35,74.35,2.478333333333333,False,True,False,False,False,False,True,False
9840-GSRFX,True,0,0,0,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,54.25,773.2,1.8083333333333333,False,False,False,True,False,False,False,True
9842-EFSYY,False,0,0,1,4,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,57.2,223.75,1.9066666666666667,False,False,False,False,False,False,False,True
9844-FELAJ,False,1,1,1,70,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,107.9,7475.85,3.5966666666666667,False,True,False,True,False,False,True,False
9845-PEEKO,False,1,0,0,59,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.2,4590.35,2.64,False,True,False,False,True,True,False,False
9845-QOMAD,False,0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,309.35,0.6583333333333333,True,False,True,True,False,False,False,True
9846-GKXAS,True,0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.8,809.75,3.0266666666666664,False,True,False,False,False,False,False,False
9847-HNVGP,False,0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,310.6,0.6649999999999999,True,False,True,True,False,False,False,True
9848-JQJTX,False,0,0,0,72,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,100.9,7459.05,3.3633333333333337,True,True,False,False,True,False,False,False
9850-OWRHQ,True,0,1,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.1,228.0,2.4699999999999998,False,True,False,False,False,True,False,False
9851-KIELU,True,0,0,0,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,110.1,1043.3,3.67,True,True,False,False,False,False,True,False
9851-QXEEQ,True,0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.7,4346.4,3.49,True,True,False,False,False,False,True,False
9853-JFZDU,False,0,1,0,35,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,56.85,1861.1,1.895,False,False,False,False,False,False,True,False
9860-LISIZ,False,0,0,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,673.2,0.6783333333333333,False,False,True,False,False,False,False,True
9861-PDSZP,False,0,0,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,108.05,7806.6,3.6016666666666666,False,True,False,False,True,True,False,False
9862-KJTYK,False,0,0,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.35,566.1,0.8450000000000001,True,False,False,False,False,True,False,False
9863-JZAIC,True,0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,55.0,2010.55,1.8333333333333333,True,False,False,False,False,False,False,True
9866-OCCKE,False,1,1,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,109.75,8075.35,3.658333333333333,False,True,False,False,True,False,False,True
9866-QEVEE,True,0,0,0,19,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,86.0,1532.45,2.8666666666666667,True,True,False,False,False,False,False,False
9867-JCZSP,False,0,1,1,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,418.25,0.6916666666666667,False,False,True,True,False,False,False,True
9867-NNXLC,False,0,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,470.2,0.6683333333333333,False,False,True,False,False,False,False,True
9867-XOBQA,False,0,0,1,21,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,53.15,1183.2,1.7716666666666667,False,False,False,False,True,False,False,True
9871-ELEYA,False,0,0,1,34,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,67.65,2339.3,2.2550000000000003,False,False,False,False,True,True,False,False
9872-RZQQB,True,0,1,0,49,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,40.65,2070.75,1.355,False,False,False,False,False,False,False,False
9873-MNDKV,False,0,0,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.65,472.25,1.4883333333333333,False,False,False,False,False,False,False,True
9874-QLCLH,True,0,1,1,17,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,104.2,1743.5,3.4733333333333336,False,True,False,False,False,False,True,False
9878-TNQGW,True,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.95,171.15,2.6983333333333333,True,True,False,False,False,False,True,False
